AAPL,AIG,AML.L,AMZN,BHC,BP,BRK-B,HSBA.L,HDLV.L,IAG.L,NKE,MCD,KO,DIS,WMT,V,IUKP.L,EXS1.DE,VUSA.L,VWRL.L,VUKG.L,IITU.L,CNDX.L,BARC.L,RDSA.L,TSCO.L,EXW1.DE,NKLA,TSLA,VOD.L,AZN.L,GSK.L,IBM,PH,VZ,FDX,UBER,PTON,NIO,NFLX,BYND,GOOG,GOOGL,TWTR,BABA,WORK,NVDA,SNAP,PMO,SPCE,MKS.L,BCS,JD,ET,GOLD,SCHW,BSX,EXC,KGC,EPD,MGM,RKT,RF,AMAT,SYF,HPQ,FOXA,CS,BEN,HTZ,ACB,UXIN,TLRY,AMC,SOL,GPRO,TWO,MSFT,FB,TCEHY,TCTZF,TSM,JNJ,PG,NSRGY,NSRGF,MA,HD,UNH,JPM-ph,JPM,RHHBY,IDCBY,LVMUY,CICHF,CICHY,ADBE,PYPL,CRM,INTC,PNGAY,LFC,BML-pl,BAC-pm,BAC,BML-pg,BML-ph,BML-pj,IDCBF,PFE,CMCSA,MRK,MPNGF,NVSEF,NVS,PEP,LRLCY,ABT,T,TBC,TMO,TM,SAP,SAPGF,ORCL,COST,ACGBY,CSCO,NVO,UL,UN,ASML,PROSY,AVGO,UPS,CIHKY,ABBV,NEE,ACN,MDT,DHR,QCOM,XOM,UNP,TMUS,TXN,CVX,LLY,AZNCF,AZN,BMY,AMGN,LOW,CHL
115.04000091552734,32.380001068115234,50.0,3204.39990234375,18.360000610351562,15.73656177520752,212.7100067138672,321.3999938964844,26.280000686645508,109.0,129.99000549316406,228.7100067138672,50.52000045776367,128.35000610351562,143.85000610351562,198.00999450683594,4.973899841308594,107.62000274658203,50.203800201416016,73.19999694824219,25.6924991607666,1131.5,652.8900146484375,111.54000091552734,971.7999877929688,214.10000610351562,32.08000183105469,22.540000915527344,420.6300048828125,112.5999984741211,7943.0,1343.800048828125,116.0,225.24681091308594,57.959999084472656,283.55999755859375,36.75,122.52999877929688,27.15999984741211,488.2799987792969,171.72999572753906,1641.0,1632.97998046875,50.439998626708984,309.9200134277344,28.760000228881836,543.6099853515625,43.16999816894531,12.899999618530273,19.139999389648438,97.83999633789062,5.829999923706055,81.33999633789062,6.120420932769775,26.809999465942383,40.349998474121094,37.16999816894531,42.20000076293945,8.609999656677246,17.167146682739258,23.360000610351562,20.56999969482422,13.779999732971191,60.95000076293945,27.510211944580078,19.1200008392334,27.079999923706055,10.869999885559082,23.219999313354492,1.75,4.679999828338623,1.0,6.730000019073486,2.9700000286102295,3.569999933242798,6.824999809265137,5.409999847412109,216.22999572753906,284.7900085449219,73.02999877929688,72.9000015258789,88.30999755859375,145.24000549316406,142.3800048828125,118.23999786376953,117.0,329.6099853515625,283.0,330.6000061035156,25.274723052978516,103.80999755859375,41.029998779296875,12.229999542236328,101.7699966430664,0.7300000190734863,14.9399995803833,488.5,203.0399932861328,250.52000427246094,48.20000076293945,22.479999542236328,12.390000343322754,24.731124877929688,27.030000686645508,24.899999618530273,21.899999618530273,21.5,25.09000015258789,0.6000000238418579,37.79134750366211,45.060001373291016,79.83000183105469,33.86000061035156,84.5999984741211,84.43000030517578,139.55999755859375,68.66999816894531,107.79000091552734,27.81999969482422,27.540000915527344,480.1700134277344,133.27999877929688,149.67999267578125,145.35000610351562,59.900001525878906,373.88153076171875,9.09000015258789,38.81999969482422,70.73999786376953,60.810401916503906,60.14205551147461,377.082275390625,19.030000686645508,372.7200012207031,171.89999389648438,28.3700008392334,84.33999633789062,75.76750183105469,229.6999969482422,111.41999816894531,232.66000366210938,128.8800048828125,34.15999984741211,188.13999938964844,112.37999725341797,148.89036560058594,72.56999969482422,142.3800048828125,105.20999908447266,52.0,60.130001068115234,227.16000366210938,172.13999938964844,32.869998931884766
115.04000091552734,32.380001068115234,50.0,3204.39990234375,18.360000610351562,15.73656177520752,212.7100067138672,321.3999938964844,26.280000686645508,109.0,129.99000549316406,228.7100067138672,50.52000045776367,128.35000610351562,143.85000610351562,198.00999450683594,4.973899841308594,107.62000274658203,50.203800201416016,73.19999694824219,25.6924991607666,1131.5,652.8900146484375,111.54000091552734,971.7999877929688,214.10000610351562,32.08000183105469,22.540000915527344,420.6300048828125,112.5999984741211,7943.0,1343.800048828125,116.0,225.24681091308594,57.959999084472656,283.55999755859375,36.75,122.52999877929688,27.15999984741211,488.2799987792969,171.72999572753906,1641.0,1632.97998046875,50.439998626708984,309.9200134277344,28.760000228881836,543.6099853515625,43.16999816894531,12.899999618530273,19.139999389648438,97.83999633789062,5.829999923706055,81.33999633789062,6.120420932769775,26.809999465942383,40.349998474121094,37.16999816894531,42.20000076293945,8.609999656677246,17.167146682739258,23.360000610351562,20.56999969482422,13.779999732971191,60.95000076293945,27.510211944580078,19.1200008392334,27.079999923706055,10.869999885559082,23.219999313354492,1.75,4.679999828338623,1.0,6.730000019073486,2.9700000286102295,3.569999933242798,6.824999809265137,5.409999847412109,216.22999572753906,284.7900085449219,73.02999877929688,72.9000015258789,88.30999755859375,145.24000549316406,142.3800048828125,118.23999786376953,117.0,329.6099853515625,283.0,330.6000061035156,25.274723052978516,103.80999755859375,41.029998779296875,12.229999542236328,101.7699966430664,0.7300000190734863,14.9399995803833,488.5,203.0399932861328,250.52000427246094,48.20000076293945,22.479999542236328,12.390000343322754,24.731124877929688,27.030000686645508,24.899999618530273,21.899999618530273,21.5,25.09000015258789,0.6000000238418579,37.79134750366211,45.060001373291016,79.83000183105469,33.86000061035156,84.5999984741211,84.43000030517578,139.55999755859375,68.66999816894531,107.79000091552734,27.81999969482422,27.540000915527344,480.1700134277344,133.27999877929688,149.67999267578125,145.35000610351562,59.900001525878906,373.88153076171875,9.09000015258789,38.81999969482422,70.73999786376953,60.810401916503906,60.14205551147461,377.082275390625,19.030000686645508,372.7200012207031,171.89999389648438,28.3700008392334,84.33999633789062,75.76750183105469,229.6999969482422,111.41999816894531,232.66000366210938,128.8800048828125,34.15999984741211,188.13999938964844,112.37999725341797,148.89036560058594,72.56999969482422,142.3800048828125,105.20999908447266,52.0,60.130001068115234,227.16000366210938,172.13999938964844,32.869998931884766
115.04000091552734,32.380001068115234,50.0,3204.39990234375,18.360000610351562,15.73656177520752,212.7100067138672,321.3999938964844,26.280000686645508,109.0,129.99000549316406,228.7100067138672,50.52000045776367,128.35000610351562,143.85000610351562,198.00999450683594,4.973899841308594,107.62000274658203,50.203800201416016,73.19999694824219,25.6924991607666,1131.5,652.8900146484375,111.54000091552734,971.7999877929688,214.10000610351562,32.08000183105469,22.540000915527344,420.6300048828125,112.5999984741211,7943.0,1343.800048828125,116.0,225.24681091308594,57.959999084472656,283.55999755859375,36.75,122.52999877929688,27.15999984741211,488.2799987792969,171.72999572753906,1641.0,1632.97998046875,50.439998626708984,309.9200134277344,28.760000228881836,543.6099853515625,43.16999816894531,12.899999618530273,19.139999389648438,97.83999633789062,5.829999923706055,81.33999633789062,6.120420932769775,26.809999465942383,40.349998474121094,37.16999816894531,42.20000076293945,8.609999656677246,17.167146682739258,23.360000610351562,20.56999969482422,13.779999732971191,60.95000076293945,27.510211944580078,19.1200008392334,27.079999923706055,10.869999885559082,23.219999313354492,1.75,4.679999828338623,1.0,6.730000019073486,2.9700000286102295,3.569999933242798,6.824999809265137,5.409999847412109,216.22999572753906,284.7900085449219,73.02999877929688,72.9000015258789,88.30999755859375,145.24000549316406,142.3800048828125,118.23999786376953,117.0,329.6099853515625,283.0,330.6000061035156,25.274723052978516,103.80999755859375,41.029998779296875,12.229999542236328,101.7699966430664,0.7300000190734863,14.9399995803833,488.5,203.0399932861328,250.52000427246094,48.20000076293945,22.479999542236328,12.390000343322754,24.731124877929688,27.030000686645508,24.899999618530273,21.899999618530273,21.5,25.09000015258789,0.6000000238418579,37.79134750366211,45.060001373291016,79.83000183105469,33.86000061035156,84.5999984741211,84.43000030517578,139.55999755859375,68.66999816894531,107.79000091552734,27.81999969482422,27.540000915527344,480.1700134277344,133.27999877929688,149.67999267578125,145.35000610351562,59.900001525878906,373.88153076171875,9.09000015258789,38.81999969482422,70.73999786376953,60.810401916503906,60.14205551147461,377.082275390625,19.030000686645508,372.7200012207031,171.89999389648438,28.3700008392334,84.33999633789062,75.76750183105469,229.6999969482422,111.41999816894531,232.66000366210938,128.8800048828125,34.15999984741211,188.13999938964844,112.37999725341797,148.89036560058594,72.56999969482422,142.3800048828125,105.20999908447266,52.0,60.130001068115234,227.16000366210938,172.13999938964844,32.869998931884766
115.05000305175781,31.260000228881836,52.150001525878906,3207.0400390625,17.829999923706055,15.49144458770752,208.49000549316406,319.3500061035156,25.69499969482422,100.69999694824219,128.3699951171875,224.27000427246094,49.79999923706055,124.05999755859375,142.16000366210938,193.07000732421875,493.6000061035156,107.62000274658203,50.203800201416016,73.19999694824219,25.4375,14.470000267028809,652.8900146484375,110.5199966430664,943.4000244140625,212.3000030517578,32.08000183105469,20.90999984741211,420.2799987792969,109.73999786376953,8077.0,1344.800048828125,112.22000122070312,217.8468017578125,57.810001373291016,277.6199951171875,35.4900016784668,118.0999984741211,26.010000228881836,488.239990234375,164.5399932861328,1590.449951171875,1584.2900390625,49.0,306.8699951171875,27.75,525.6500244140625,41.27000045776367,12.800000190734863,18.31999969482422,95.23999786376953,5.739999771118164,81.41000366210938,6.003840923309326,26.6299991607666,39.150001525878906,36.86000061035156,41.70000076293945,8.510000228881836,16.855548858642578,22.1299991607666,19.8799991607666,13.350000381469727,59.5099983215332,26.657642364501953,18.25,26.40999984741211,10.6899995803833,22.84000015258789,1.6699999570846558,4.400000095367432,0.9359999895095825,5.860000133514404,2.75,3.2200000286102295,6.429999828338623,5.210000038146973,210.0800018310547,277.1099853515625,72.58999633789062,72.55000305175781,86.7300033569336,143.97000122070312,141.3000030517578,117.61000061035156,117.9000015258789,318.05999755859375,276.0400085449219,323.05999755859375,25.18607521057129,101.23999786376953,41.22999954223633,12.15999984741211,99.41999816894531,0.7400000095367432,14.779999732971191,475.20001220703125,197.22000122070312,241.97999572753906,46.720001220703125,22.139999389648438,12.210000038146973,24.661849975585938,26.8799991607666,24.540000915527344,21.929899215698242,21.440000534057617,25.040000915527344,0.6000000238418579,37.533992767333984,43.77000045776367,78.83999633789062,33.68000030517578,83.83000183105469,84.18000030517578,138.05999755859375,67.51000213623047,109.0,27.3799991607666,27.450000762939453,482.42999267578125,132.85000610351562,115.0199966430664,114.75,57.4900016784668,369.99896240234375,8.989999771118164,37.66999816894531,69.6500015258789,60.25505065917969,59.3884162902832,366.05548095703125,19.100000381469727,363.0400085449219,168.0,28.0,83.91999816894531,75.6624984741211,219.22999572753906,107.93000030517578,234.91000366210938,126.19999694824219,33.349998474121094,184.6999969482422,111.77999877929688,144.90895080566406,70.94000244140625,141.6999969482422,106.0,53.06999969482422,59.66999816894531,224.88999938964844,168.1300048828125,32.720001220703125
116.5999984741211,31.15999984741211,54.5,3286.330078125,17.739999771118164,15.079647064208984,206.8800048828125,330.1000061035156,25.56999969482422,96.36000061035156,127.98999786376953,222.97000122070312,49.900001525878906,123.30999755859375,142.8699951171875,190.05999755859375,485.54998779296875,107.62000274658203,50.203800201416016,73.19999694824219,25.1924991607666,14.585000038146973,652.8900146484375,106.5999984741211,919.4000244140625,209.1999969482422,32.08000183105469,21.389999389648438,424.67999267578125,106.0199966430664,8056.0,1361.0,110.55999755859375,210.9049530029297,57.380001068115234,274.4100036621094,34.15999984741211,121.1500015258789,28.440000534057617,488.92999267578125,161.9499969482422,1604.260009765625,1598.8800048828125,51.27000045776367,317.1400146484375,27.93000030517578,535.8699951171875,41.540000915527344,12.739999771118164,18.290000915527344,93.45999908447266,5.489999771118164,83.01000213623047,5.488948822021484,27.09000015258789,38.470001220703125,36.04999923706055,41.150001525878906,8.75,16.806861877441406,21.040000915527344,20.110000610351562,12.899999618530273,58.83000183105469,26.003345489501953,17.979999542236328,26.184999465942383,10.34000015258789,19.729999542236328,1.6200000047683716,4.0,1.0399999618530273,5.590000152587891,2.7899999618530273,3.130000114440918,6.409999847412109,5.239999771118164,213.25,283.2900085449219,76.75,76.54000091552734,86.70999908447266,143.14999389648438,142.36000061035156,116.55999755859375,116.79000091552734,317.1099853515625,276.8399963378906,320.510009765625,25.225475311279297,99.33000183105469,41.209999084472656,11.779999732971191,98.0999984741211,0.7300000190734863,14.470000267028809,478.55999755859375,200.42999267578125,250.3000030517578,45.63999938964844,21.760000228881836,11.819999694824219,24.691539764404297,26.84000015258789,23.850000381469727,21.850000381469727,21.489999771118164,24.937000274658203,0.6000000238418579,37.04898452758789,43.439998626708984,77.98999786376953,34.599998474121094,82.0,80.94999694824219,139.1199951171875,67.58000183105469,108.58000183105469,26.920000076293945,27.450000762939453,489.29998779296875,132.4600067138672,114.5,116.44999694824219,57.08000183105469,372.005126953125,8.8100004196167,36.869998931884766,67.94999694824219,60.4831428527832,59.97347640991211,364.9398498535156,19.709999084472656,359.6000061035156,170.83999633789062,27.350000381469727,82.70999908447266,75.77999877929688,220.66000366210938,105.20999908447266,239.77999877929688,125.91000366210938,32.81999969482422,179.57000732421875,112.81999969482422,146.0706024169922,69.51000213623047,131.89999389648438,105.6500015258789,52.47999954223633,58.7400016784668,223.4600067138672,165.13999938964844,32.5099983215332
111.19999694824219,30.229999542236328,55.0,3162.780029296875,16.760000228881836,14.609020233154297,200.6999969482422,319.0,24.8075008392334,93.69999694824219,122.08000183105469,214.69000244140625,47.959999084472656,118.47000122070312,140.0399932861328,180.8699951171875,472.70001220703125,107.62000274658203,50.203800201416016,73.19999694824219,24.452499389648438,14.09000015258789,652.8900146484375,103.80000305175781,900.0,203.8000030517578,32.08000183105469,19.670000076293945,406.0199890136719,103.05999755859375,7880.0,1324.0,106.6500015258789,202.40939331054688,56.310001373291016,259.989990234375,33.650001525878906,122.12000274658203,27.510000228881836,486.239990234375,156.0500030517578,1516.6199951171875,1510.800048828125,48.529998779296875,307.94000244140625,26.579999923706055,505.0799865722656,42.86000061035156,12.699999809265137,17.479999542236328,91.5,5.329999923706055,80.08000183105469,5.119780540466309,25.920000076293945,38.150001525878906,34.06999969482422,39.56999969482422,7.820000171661377,16.505001068115234,20.100000381469727,18.649999618530273,12.729999542236328,57.31999969482422,24.952505111694336,17.350000381469727,25.309999465942383,9.920000076293945,18.639999389648438,1.7999999523162842,3.8299999237060547,0.9919999837875366,5.650000095367432,2.609999895095825,3.0899999141693115,6.079999923706055,4.989999771118164,202.67999267578125,267.6700134277344,75.94999694824219,76.23999786376953,83.8499984741211,138.36000061035156,137.66000366210938,113.69000244140625,113.94000244140625,291.3800048828125,269.7200012207031,308.0,25.16637420654297,96.54000091552734,40.09000015258789,11.489999771118164,93.9000015258789,0.7300000190734863,14.039999961853027,456.9700012207031,192.30999755859375,238.42999267578125,44.25,20.90999984741211,11.380000114440918,24.414440155029297,26.540000915527344,23.469999313354492,21.78260040283203,21.200000762939453,24.739999771118164,0.6000000238418579,35.08913803100586,41.97999954223633,76.18000030517578,35.47880172729492,80.3499984741211,78.36000061035156,134.1699981689453,65.04000091552734,106.41999816894531,26.5,27.209999084472656,476.7099914550781,130.07000732421875,108.11000061035156,107.94000244140625,55.59000015258789,364.2599792480469,8.529999732971191,35.709999084472656,66.55000305175781,57.875,57.42499923706055,361.44354248046875,19.510000228881836,347.2099914550781,155.77999877929688,26.3799991607666,80.48999786376953,74.45999908447266,213.94000244140625,102.58999633789062,232.10000610351562,121.58000183105469,31.56999969482422,173.3699951171875,109.80000305175781,141.97999572753906,66.87999725341797,131.30999755859375,101.38999938964844,50.97999954223633,57.7599983215332,216.3800048828125,161.4199981689453,31.309999465942383
115.31999969482422,31.290000915527344,51.45000076293945,3211.010009765625,16.850000381469727,14.961990356445312,201.50999450683594,324.0,24.8075008392334,91.08000183105469,122.86000061035156,214.9499969482422,48.02000045776367,121.54000091552734,139.9199981689453,184.8699951171875,472.70001220703125,107.62000274658203,50.203800201416016,73.19999694824219,24.404800415039062,14.09000015258789,652.8900146484375,104.66000366210938,932.7000122070312,203.0,32.08000183105469,19.790000915527344,410.8299865722656,103.5,7876.0,1304.199951171875,108.91000366210938,207.0007781982422,56.7599983215332,267.0199890136719,34.060001373291016,115.91000366210938,31.989999771118164,504.2099914550781,151.85000610351562,1567.239990234375,1556.8800048828125,52.43000030517578,312.55999755859375,26.739999771118164,520.9600219726562,42.220001220703125,12.760000228881836,18.18000030517578,88.72000122070312,5.440000057220459,83.04000091552734,5.139210224151611,26.170000076293945,40.310001373291016,33.5,40.15999984741211,7.849999904632568,16.829999923706055,21.290000915527344,18.899999618530273,13.199999809265137,59.5,25.239999771118164,17.780000686645508,25.56999969482422,9.380000114440918,18.639999389648438,1.7799999713897705,4.090000152587891,1.0199999809265137,5.96999979019165,2.5199999809265137,3.1600000858306885,6.110000133514404,5.099999904632568,204.72000122070312,280.8299865722656,78.52999877929688,78.91999816894531,84.88999938964844,137.19000244140625,137.57000732421875,112.94999694824219,113.70999908447266,293.17999267578125,269.6300048828125,303.67999267578125,25.215625762939453,97.16999816894531,40.20000076293945,11.470000267028809,94.7699966430664,0.7300000190734863,14.0,461.1099853515625,195.0399932861328,237.13999938964844,44.11000061035156,20.860000610351562,11.260000228881836,24.440000534057617,26.479999542236328,23.540000915527344,21.799999237060547,21.329999923706055,24.799999237060547,0.5899999737739563,34.920867919921875,43.060001373291016,75.88999938964844,38.47200012207031,77.44999694824219,78.06999969482422,133.99000549316406,65.41000366210938,105.0,26.760000228881836,27.100000381469727,471.8800048828125,131.35000610351562,108.62999725341797,108.38999938964844,56.02000045776367,364.8599853515625,8.569999694824219,35.689998626708984,66.33000183105469,57.70000076293945,57.369998931884766,369.4123229980469,19.559999465942383,355.010009765625,161.36000061035156,26.729999542236328,80.66999816894531,74.01000213623047,216.44000244140625,101.37000274658203,230.07000732421875,126.44000244140625,32.970001220703125,176.0399932861328,109.51000213623047,146.19000244140625,68.80000305175781,132.5500030517578,103.36000061035156,51.06999969482422,57.91999816894531,217.82000732421875,160.75,31.049999237060547
108.86000061035156,31.489999771118164,54.25,3036.14990234375,16.5,15.177693367004395,201.89999389648438,324.54998779296875,24.774999618530273,96.44000244140625,120.08000183105469,213.0,48.060001373291016,121.25,138.75,181.7100067138672,4.754700183868408,98.4000015258789,47.8224983215332,70.11000061035156,24.552499771118164,1072.0,623.6900024414062,106.55999755859375,965.4000244140625,205.5,29.81999969482422,18.309999465942383,388.0400085449219,103.0,7766.0,1291.800048828125,111.66000366210938,207.51869201660156,56.9900016784668,259.4700012207031,33.40999984741211,110.20999908447266,30.579999923706055,475.739990234375,142.42999267578125,1621.010009765625,1616.1099853515625,41.36000061035156,304.69000244140625,25.579999923706055,501.3599853515625,39.38999938964844,12.770000457763672,17.420000076293945,89.13999938964844,5.53000020980835,81.5199966430664,5.003201007843018,26.729999542236328,41.11000061035156,34.27000045776367,39.88999938964844,7.96999979019165,16.56999969482422,20.56999969482422,18.229999542236328,13.300000190734863,59.22999954223633,25.020000457763672,17.959999084472656,26.520000457763672,9.40999984741211,18.75,0.699999988079071,4.050000190734863,0.9599999785423279,5.710000038146973,2.359999895095825,3.069999933242798,5.940000057220459,5.059999942779541,202.47000122070312,263.1099853515625,76.33999633789062,76.25,83.87000274658203,137.11000061035156,137.10000610351562,112.2699966430664,112.12999725341797,288.6400146484375,266.7099914550781,305.1400146484375,25.3799991607666,98.04000091552734,39.9900016784668,11.399999618530273,94.12999725341797,0.699999988079071,13.819999694824219,447.1000061035156,186.1300048828125,232.27000427246094,44.279998779296875,20.68000030517578,10.9399995803833,24.610000610351562,26.469999313354492,23.700000762939453,21.700000762939453,21.3799991607666,24.8700008392334,0.5699999928474426,35.118831634521484,42.2400016784668,75.20999908447266,37.040000915527344,77.5,78.08000183105469,133.2899932861328,64.63999938964844,105.11000061035156,27.020000457763672,27.010000228881836,473.1199951171875,131.2899932861328,106.83000183105469,105.63999938964844,56.11000061035156,357.6199951171875,8.569999694824219,35.900001525878906,63.88999938964844,56.83000183105469,56.560001373291016,359.79998779296875,20.010000228881836,349.6300048828125,157.11000061035156,26.170000076293945,85.0999984741211,73.20999908447266,216.91000366210938,100.56999969482422,229.5399932861328,123.36000061035156,32.619998931884766,177.19000244140625,109.56999969482422,144.58999633789062,69.5,130.4600067138672,102.95999908447266,50.15999984741211,58.45000076293945,216.94000244140625,158.10000610351562,30.729999542236328
108.86000061035156,31.489999771118164,54.25,3036.14990234375,16.5,15.177693367004395,201.89999389648438,324.54998779296875,24.774999618530273,96.44000244140625,120.08000183105469,213.0,48.060001373291016,121.25,138.75,181.7100067138672,4.754700183868408,98.4000015258789,47.8224983215332,70.11000061035156,24.552499771118164,1072.0,623.6900024414062,106.55999755859375,965.4000244140625,205.5,29.81999969482422,18.309999465942383,388.0400085449219,103.0,7766.0,1291.800048828125,111.66000366210938,207.51869201660156,56.9900016784668,259.4700012207031,33.40999984741211,110.20999908447266,30.579999923706055,475.739990234375,142.42999267578125,1621.010009765625,1616.1099853515625,41.36000061035156,304.69000244140625,25.579999923706055,501.3599853515625,39.38999938964844,12.770000457763672,17.420000076293945,89.13999938964844,5.53000020980835,81.5199966430664,5.003201007843018,26.729999542236328,41.11000061035156,34.27000045776367,39.88999938964844,7.96999979019165,16.56999969482422,20.56999969482422,18.229999542236328,13.300000190734863,59.22999954223633,25.020000457763672,17.959999084472656,26.520000457763672,9.40999984741211,18.75,0.699999988079071,4.050000190734863,0.9599999785423279,5.710000038146973,2.359999895095825,3.069999933242798,5.940000057220459,5.059999942779541,202.47000122070312,263.1099853515625,76.33999633789062,76.25,83.87000274658203,137.11000061035156,137.10000610351562,112.2699966430664,112.12999725341797,288.6400146484375,266.7099914550781,305.1400146484375,25.3799991607666,98.04000091552734,39.9900016784668,11.399999618530273,94.12999725341797,0.699999988079071,13.819999694824219,447.1000061035156,186.1300048828125,232.27000427246094,44.279998779296875,20.68000030517578,10.9399995803833,24.610000610351562,26.469999313354492,23.700000762939453,21.700000762939453,21.3799991607666,24.8700008392334,0.5699999928474426,35.118831634521484,42.2400016784668,75.20999908447266,37.040000915527344,77.5,78.08000183105469,133.2899932861328,64.63999938964844,105.11000061035156,27.020000457763672,27.010000228881836,473.1199951171875,131.2899932861328,106.83000183105469,105.63999938964844,56.11000061035156,357.6199951171875,8.569999694824219,35.900001525878906,63.88999938964844,56.83000183105469,56.560001373291016,359.79998779296875,20.010000228881836,349.6300048828125,157.11000061035156,26.170000076293945,85.0999984741211,73.20999908447266,216.91000366210938,100.56999969482422,229.5399932861328,123.36000061035156,32.619998931884766,177.19000244140625,109.56999969482422,144.58999633789062,69.5,130.4600067138672,102.95999908447266,50.15999984741211,58.45000076293945,216.94000244140625,158.10000610351562,30.729999542236328
108.86000061035156,31.489999771118164,54.25,3036.14990234375,16.5,15.177693367004395,201.89999389648438,324.54998779296875,24.774999618530273,96.44000244140625,120.08000183105469,213.0,48.060001373291016,121.25,138.75,181.7100067138672,4.754700183868408,98.4000015258789,47.8224983215332,70.11000061035156,24.552499771118164,1072.0,623.6900024414062,106.55999755859375,965.4000244140625,205.5,29.81999969482422,18.309999465942383,388.0400085449219,103.0,7766.0,1291.800048828125,111.66000366210938,207.51869201660156,56.9900016784668,259.4700012207031,33.40999984741211,110.20999908447266,30.579999923706055,475.739990234375,142.42999267578125,1621.010009765625,1616.1099853515625,41.36000061035156,304.69000244140625,25.579999923706055,501.3599853515625,39.38999938964844,12.770000457763672,17.420000076293945,89.13999938964844,5.53000020980835,81.5199966430664,5.003201007843018,26.729999542236328,41.11000061035156,34.27000045776367,39.88999938964844,7.96999979019165,16.56999969482422,20.56999969482422,18.229999542236328,13.300000190734863,59.22999954223633,25.020000457763672,17.959999084472656,26.520000457763672,9.40999984741211,18.75,0.699999988079071,4.050000190734863,0.9599999785423279,5.710000038146973,2.359999895095825,3.069999933242798,5.940000057220459,5.059999942779541,202.47000122070312,263.1099853515625,76.33999633789062,76.25,83.87000274658203,137.11000061035156,137.10000610351562,112.2699966430664,112.12999725341797,288.6400146484375,266.7099914550781,305.1400146484375,25.3799991607666,98.04000091552734,39.9900016784668,11.399999618530273,94.12999725341797,0.699999988079071,13.819999694824219,447.1000061035156,186.1300048828125,232.27000427246094,44.279998779296875,20.68000030517578,10.9399995803833,24.610000610351562,26.469999313354492,23.700000762939453,21.700000762939453,21.3799991607666,24.8700008392334,0.5699999928474426,35.118831634521484,42.2400016784668,75.20999908447266,37.040000915527344,77.5,78.08000183105469,133.2899932861328,64.63999938964844,105.11000061035156,27.020000457763672,27.010000228881836,473.1199951171875,131.2899932861328,106.83000183105469,105.63999938964844,56.11000061035156,357.6199951171875,8.569999694824219,35.900001525878906,63.88999938964844,56.83000183105469,56.560001373291016,359.79998779296875,20.010000228881836,349.6300048828125,157.11000061035156,26.170000076293945,85.0999984741211,73.20999908447266,216.91000366210938,100.56999969482422,229.5399932861328,123.36000061035156,32.619998931884766,177.19000244140625,109.56999969482422,144.58999633789062,69.5,130.4600067138672,102.95999908447266,50.15999984741211,58.45000076293945,216.94000244140625,158.10000610351562,30.729999542236328
108.7699966430664,32.45000076293945,51.75,3004.47998046875,17.34000015258789,15.7855863571167,204.30999755859375,332.6499938964844,25.434999465942383,96.41999816894531,122.38999938964844,212.55999755859375,48.619998931884766,120.12999725341797,140.39999389648438,184.74000549316406,475.29998779296875,98.4000015258789,47.8224983215332,70.11000061035156,24.84000015258789,13.925000190734863,623.6900024414062,107.04000091552734,1014.4000244140625,210.39999389648438,29.81999969482422,18.579999923706055,400.510009765625,106.0,7774.0,1324.800048828125,112.91000366210938,217.13967895507812,57.70000076293945,266.9800109863281,34.810001373291016,113.44000244140625,33.31999969482422,484.1199951171875,143.55999755859375,1626.030029296875,1624.3199462890625,39.470001220703125,310.8399963378906,25.049999237060547,503.2300109863281,40.790000915527344,12.800000190734863,17.65999984741211,90.5199966430664,5.510000228881836,82.31999969482422,5.0226311683654785,27.15999984741211,41.2599983215332,34.54999923706055,40.959999084472656,8.199999809265137,16.399999618530273,20.969999313354492,18.93000030517578,13.760000228881836,60.33000183105469,25.959999084472656,18.40999984741211,27.399999618530273,9.630000114440918,19.59000015258789,0.8949000239372253,4.730000019073486,0.9599999785423279,6.659999847412109,2.1500000953674316,3.4600000381469727,5.849999904632568,5.300000190734863,202.3300018310547,261.3599853515625,77.4800033569336,77.5,85.70999908447266,138.69000244140625,138.5,113.83999633789062,114.75,289.9700012207031,270.739990234375,312.1000061035156,25.3799991607666,100.25,41.13999938964844,11.680000305175781,94.51000213623047,0.7099999785423279,14.279999732971191,444.94000244140625,187.75999450683594,232.4499969482422,44.459999084472656,20.6299991607666,10.9399995803833,24.68000030517578,26.530000686645508,24.079999923706055,21.635000228881836,21.190000534057617,24.809999465942383,0.5699999928474426,35.86119842529297,41.400001525878906,76.70999908447266,38.02000045776367,80.0,79.7699966430664,135.14999389648438,66.05999755859375,107.4800033569336,27.34000015258789,26.889999389648438,480.54998779296875,133.24000549316406,105.83000183105469,104.62000274658203,56.45000076293945,364.3900146484375,8.979999542236328,35.900001525878906,65.02999877929688,57.810001373291016,57.540000915527344,365.2099914550781,20.472999572753906,351.25,159.5500030517578,27.270000457763672,88.25,75.12999725341797,220.19000244140625,102.43000030517578,232.44000244140625,123.97000122070312,33.9900016784668,179.24000549316406,110.38999938964844,145.60000610351562,72.1500015258789,131.6300048828125,99.83999633789062,50.619998931884766,59.4900016784668,220.2100067138672,160.22999572753906,31.43000030517578
